id,text,sentence,pet,label,category,euph_status,literal_translation,euphemistic_meaning,source
2031,"Tẹ o ba gbagbe, ọjọ karun-un, ọṣu Kẹta, ọdun yii, lobinrin naa ṣe pati to dọran si i lọrun yii ni gbọgan ayẹyẹ Havillah, l’Erekuṣu Eko, to si ha kẹẹgi ti jala marun-un (5 litres) epo bẹntiroolu wa ninu rẹ, pẹlu fọto rẹ lara kẹẹgi [PET_BOUNDARY]Alejo[PET_BOUNDARY] fawọn alejo rẹ.","Tẹ o ba gbagbe, ọjọ karun-un, ọṣu Kẹta, ọdun yii, lobinrin naa ṣe pati to dọran si i lọrun yii ni gbọgan ayẹyẹ Havillah, l’Erekuṣu Eko, to si ha kẹẹgi ti jala marun-un (5 litres) epo bẹntiroolu wa ninu rẹ, pẹlu fọto rẹ lara kẹẹgi [PET_BOUNDARY]Alejo[PET_BOUNDARY] fawọn alejo rẹ.",Alejo,0,bodily function,sometimes_euph,visitor,menstruation,alaroye.org
2032,Tobi ni oun ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] re lale ana. O ni ikun re n ro,Tobi ni oun ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] re lale ana. O ni ikun re n ro,Alejo,1,bodily function,sometimes_euph,visitor,menstruation,Iyanu
2033,A le pe n[PET_BOUNDARY]nkan osu[PET_BOUNDARY] l [PET_BOUNDARY]Alejo[PET_BOUNDARY] ti awon obinrin maa n ri ti won ba ti balaga,A le pe n[PET_BOUNDARY]nkan osu[PET_BOUNDARY] l [PET_BOUNDARY]Alejo[PET_BOUNDARY] ti awon obinrin maa n ri ti won ba ti balaga,Alejo,1,bodily function,sometimes_euph,visitor,menstruation,Iyanu
2034,"OBINRIN TI KO RI [PET_BOUNDARY]Alejo[PET_BOUNDARY] (MENSIS) RE MON TI KOSI TII DI ARUGBO, egbo tude, kanfo, ewe taba tutu, ao lo po sinu omi osan lakuregbe, ao ma je asaro (ebe) tele inu kato mun agbo ife kan le lori lale. (2). Ewe esunsun pupa, epo oruwo, osun, kanhun, alubosa ,epo, ao fi omi ire se po.,mimu nife kokan laro-laro.","OBINRIN TI KO RI [PET_BOUNDARY]Alejo[PET_BOUNDARY] (MENSIS) RE MON TI KOSI TII DI ARUGBO, egbo tude, kanfo, ewe taba tutu, ao lo po sinu omi osan lakuregbe, ao ma je asaro (ebe) tele inu kato mun agbo ife kan le lori lale. (2). Ewe esunsun pupa, epo oruwo, osun, kanhun, alubosa ,epo, ao fi omi ire se po.,mimu nife kokan laro-laro.",Alejo,1,bodily function,sometimes_euph,visitor,menstruation,https://www.facebook.com/groups/593739120735875/posts/792984464144672/
2035,"AGUNMU FUN OBINRIN TI KO BIMO RI,TABI TI OYUN BA NWALE LARA RE TI YO FI DURO----a o wa ewe akika gbigbe,ewe erugale gbigbe,ewe ahon ekun,alubosa elewe a o sa ti yo gbe,ewe papasan,ewe jinwini gbigbe,a o lo la eepo osan to ni eso Lori,taba juku,a o sa ti yo gbe daadaa,iye iye elentu,a o gun gbo re papo ninu odo daadaa,ti obinrin na ba ti pa [PET_BOUNDARY]Alejo[PET_BOUNDARY] ejo re yo mo fi fo eko tutu mu ni alaale,yo si ri wipe oun sunmo oko re daadaa,ni agbara olohun, obinrin na ko ni mu osu na je,danwo ko fun ile labo","AGUNMU FUN OBINRIN TI KO BIMO RI,TABI TI OYUN BA NWALE LARA RE TI YO FI DURO----a o wa ewe akika gbigbe,ewe erugale gbigbe,ewe ahon ekun,alubosa elewe a o sa ti yo gbe,ewe papasan,ewe jinwini gbigbe,a o lo la eepo osan to ni eso Lori,taba juku,a o sa ti yo gbe daadaa,iye iye elentu,a o gun gbo re papo ninu odo daadaa,ti obinrin na ba ti pa [PET_BOUNDARY]Alejo[PET_BOUNDARY] ejo re yo mo fi fo eko tutu mu ni alaale,yo si ri wipe oun sunmo oko re daadaa,ni agbara olohun, obinrin na ko ni mu osu na je,danwo ko fun ile labo",Alejo,1,bodily function,sometimes_euph,visitor,menstruation,https://www.facebook.com/groups/593739120735875/posts/792984464144672/
2036,"Moki gbogbo ile eku ataro , olohun oni fi wa sileooo Mofe iranlowo eyin baba ati maanmi ninu ile yi ni ,ki olohun adeda ki oran eni kaluku wa lowo Obinrin kan ni onri nk [PET_BOUNDARY]Alejo[PET_BOUNDARY] ejo re leemeji larin osu kan , edakun eyin agbalagba ki ni ole fi dekun re.? Edaakun elawa loye lori re ooooo, ewe amon juja egbo oni saijuwa lase edumare","Moki gbogbo ile eku ataro , olohun oni fi wa sileooo Mofe iranlowo eyin baba ati maanmi ninu ile yi ni ,ki olohun adeda ki oran eni kaluku wa lowo Obinrin kan ni onri nk [PET_BOUNDARY]Alejo[PET_BOUNDARY] ejo re leemeji larin osu kan , edakun eyin agbalagba ki ni ole fi dekun re.? Edaakun elawa loye lori re ooooo, ewe amon juja egbo oni saijuwa lase edumare",Alejo,1,bodily function,sometimes_euph,visitor,menstruation,https://www.facebook.com/groups/593739120735875/posts/792984464144672/
2037,Àpótí òní páálí láwọn [PET_BOUNDARY]Alejo[PET_BOUNDARY] yóò fí wọlé síbi àpéjẹ̀ ọjọ́ọ́bí Bobrisky,Àpótí òní páálí láwọn [PET_BOUNDARY]Alejo[PET_BOUNDARY] yóò fí wọlé síbi àpéjẹ̀ ọjọ́ọ́bí Bobrisky,Alejo,0,bodily function,sometimes_euph,visitor,menstruation,https://www.bbc.com/yoruba/afrika-58283018
2038,"Ninu Fidio naa ni Bobrisky ti ni ""@kingwasiuayindemarshal yoo wa nikalẹ lati kọrin fun awọ [PET_BOUNDARY]Alejo[PET_BOUNDARY] jo mi lasiko ayẹyẹ ọjọ ibi ọgbọn ọdun mi.''","Ninu Fidio naa ni Bobrisky ti ni ""@kingwasiuayindemarshal yoo wa nikalẹ lati kọrin fun awọ [PET_BOUNDARY]Alejo[PET_BOUNDARY] jo mi lasiko ayẹyẹ ọjọ ibi ọgbọn ọdun mi.''",Alejo,0,bodily function,sometimes_euph,visitor,menstruation,https://www.bbc.com/yoruba/afrika-58283019
2039,"Lara awọn eroja to wa ninu apoti iwe ipe sibi apejẹ ti yoo fi ransẹ si ikọọkan [PET_BOUNDARY]Alejo[PET_BOUNDARY] to ba pe ni igo ọti waini kan, ororo itura oloorun didun, ife ọti waini to ni awọ goolu ati suti Sokoleti pẹlu ododo Rose funfun.","Lara awọn eroja to wa ninu apoti iwe ipe sibi apejẹ ti yoo fi ransẹ si ikọọkan [PET_BOUNDARY]Alejo[PET_BOUNDARY] to ba pe ni igo ọti waini kan, ororo itura oloorun didun, ife ọti waini to ni awọ goolu ati suti Sokoleti pẹlu ododo Rose funfun.",Alejo,0,bodily function,sometimes_euph,visitor,menstruation,https://www.bbc.com/yoruba/afrika-58283020
2040,"Awọn eroja yii si ni wọn fi asọ fẹlifẹti alawọ buluu we, ti Bobrisky si ni ẹnikẹni to ba ri apoti naa gba, ni o j [PET_BOUNDARY]Alejo[PET_BOUNDARY] jo pataki oun.","Awọn eroja yii si ni wọn fi asọ fẹlifẹti alawọ buluu we, ti Bobrisky si ni ẹnikẹni to ba ri apoti naa gba, ni o j [PET_BOUNDARY]Alejo[PET_BOUNDARY] jo pataki oun.",Alejo,0,bodily function,sometimes_euph,visitor,menstruation,https://www.bbc.com/yoruba/afrika-58283021
2041,Àwọn [PET_BOUNDARY]Alejo[PET_BOUNDARY] lori eto 'Níbo láyé kọjú' ti BBC Yoruba jẹ ko di mimọ pe dida ọmọ tọ gẹgẹ bi iya nikan kii ṣe arun.,Àwọn [PET_BOUNDARY]Alejo[PET_BOUNDARY] lori eto 'Níbo láyé kọjú' ti BBC Yoruba jẹ ko di mimọ pe dida ọmọ tọ gẹgẹ bi iya nikan kii ṣe arun.,Alejo,0,bodily function,sometimes_euph,visitor,menstruation,https://www.bbc.com/yoruba/47020208
2042,Àwọn [PET_BOUNDARY]Alejo[PET_BOUNDARY] lori eto 'Níbo láyé kọjú' ti BBC Yoruba jẹ ko di mimọ pe ibi ti o ba kọ si onikaluku ni yoo fi mọ ohun ti o fẹ lara ẹni ti o ba fẹ fẹ.,Àwọn [PET_BOUNDARY]Alejo[PET_BOUNDARY] lori eto 'Níbo láyé kọjú' ti BBC Yoruba jẹ ko di mimọ pe ibi ti o ba kọ si onikaluku ni yoo fi mọ ohun ti o fẹ lara ẹni ti o ba fẹ fẹ.,Alejo,0,bodily function,sometimes_euph,visitor,menstruation,https://www.bbc.com/yoruba/46762672
2043,Ọkan lara awọn [PET_BOUNDARY]Alejo[PET_BOUNDARY] ninu abala mii lori eto 'Níbo láyé kọjú' tẹnu mọ ọ pe ọkunrin ti ko ba le san owo ile iwe ọmọ n ta ibukun rẹ ni.,Ọkan lara awọn [PET_BOUNDARY]Alejo[PET_BOUNDARY] ninu abala mii lori eto 'Níbo láyé kọjú' tẹnu mọ ọ pe ọkunrin ti ko ba le san owo ile iwe ọmọ n ta ibukun rẹ ni.,Alejo,0,bodily function,sometimes_euph,visitor,menstruation,https://www.bbc.com/yoruba/46762672
2044,"O ma n fi ada halẹ mo awọn ti o ba de ni [PET_BOUNDARY]Alejo[PET_BOUNDARY] , ti yoo si ṣe bi ẹni pe awọn ekeji rẹ wa ni ita pẹlu ibọn ti wọn ba gbiyanju lati pariwo.","O ma n fi ada halẹ mo awọn ti o ba de ni [PET_BOUNDARY]Alejo[PET_BOUNDARY] , ti yoo si ṣe bi ẹni pe awọn ekeji rẹ wa ni ita pẹlu ibọn ti wọn ba gbiyanju lati pariwo.",Alejo,0,bodily function,sometimes_euph,visitor,menstruation,https://www.bbc.com/yoruba/articles/ce56p4jkd57o
2045,"Iná sẹ́yọ ni gbàgede ìgbéyàwó, ẹni orí yọ, ó di ilé ni àw [PET_BOUNDARY]Alejo[PET_BOUNDARY] ejò fi ṣe","Iná sẹ́yọ ni gbàgede ìgbéyàwó, ẹni orí yọ, ó di ilé ni àw [PET_BOUNDARY]Alejo[PET_BOUNDARY] ejò fi ṣe",Alejo,0,bodily function,sometimes_euph,visitor,menstruation,https://www.bbc.com/yoruba/articles/ce56p4jkd57o
2046,"Ninu fọnran kanto wa lori ayelujara, ọpọ awọn [PET_BOUNDARY]Alejo[PET_BOUNDARY] o ni wọn saa kijo fun ẹmi ara wọn lẹyin ti ina gba ode mọ wọn lọwọ, ti awọn miiran si n gbinyanju lati pa ina ọhun.","Ninu fọnran kanto wa lori ayelujara, ọpọ awọn [PET_BOUNDARY]Alejo[PET_BOUNDARY] o ni wọn saa kijo fun ẹmi ara wọn lẹyin ti ina gba ode mọ wọn lọwọ, ti awọn miiran si n gbinyanju lati pa ina ọhun.",Alejo,0,bodily function,sometimes_euph,visitor,menstruation,https://www.bbc.com/yoruba/articles/ce56p4jkd57o
2047,"Bimpe ni oun o ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] re mo, o da bi o ti loyun o","Bimpe ni oun o ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] re mo, o da bi o ti loyun o",Alejo,1,bodily function,sometimes_euph,visitor,menstruation,Iyanu
2048,"Mi o jade mo, mo ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] o mi. Mo fe sun.","Mi o jade mo, mo ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] o mi. Mo fe sun.",Alejo,1,bodily function,sometimes_euph,visitor,menstruation,Iyanu
2049,O ra ogun tori pe ko ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] re dede,O ra ogun tori pe ko ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] re dede,Alejo,1,bodily function,sometimes_euph,visitor,menstruation,Iyanu
2050,"Mo n pade losi le, mo ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] o mi","Mo n pade losi le, mo ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] o mi",Alejo,1,bodily function,sometimes_euph,visitor,menstruation,Iyanu
2051,Ejowo kini itumo ki okunrin la ala pe ohun mu abere ati owu ohun fin ran [PET_BOUNDARY]Oju abe[PET_BOUNDARY] obinrin,Ejowo kini itumo ki okunrin la ala pe ohun mu abere ati owu ohun fin ran [PET_BOUNDARY]Oju abe[PET_BOUNDARY] obinrin,Oju abe,1,Bodily Functions/Parts,sometimes_euph,the eye beneath,vagina,facebook.com
2052,"Ejo, ti obinrin ba Fi spirit ati aso nu [PET_BOUNDARY]Oju abe[PET_BOUNDARY] e, ni alale,","Ejo, ti obinrin ba Fi spirit ati aso nu [PET_BOUNDARY]Oju abe[PET_BOUNDARY] e, ni alale,",Oju abe,1,Bodily Functions/Parts,sometimes_euph,the eye beneath,vagina,facebook.com
2053,[PET_BOUNDARY]Oju abe[PET_BOUNDARY] Ale Ojobo on FAAJI FM,[PET_BOUNDARY]Oju abe[PET_BOUNDARY] Ale Ojobo on FAAJI FM,Oju abe,0,Bodily Functions/Parts,sometimes_euph,the eye beneath,vagina,https://www.facebook.com/ojuabealeojobo/
2054,Awọn onimọ ma n gba awọn obinrin ni imọran pe ki wọn ṣọra lati ma a fi ọṣẹ fọ [PET_BOUNDARY]Oju abe[PET_BOUNDARY] wọn nitori oju abẹ naa ma n fọ ara rẹ mọ pẹlu awọn omi ti o ma n jade ni oju ara.,Awọn onimọ ma n gba awọn obinrin ni imọran pe ki wọn ṣọra lati ma a fi ọṣẹ fọ [PET_BOUNDARY]Oju abe[PET_BOUNDARY] wọn nitori oju abẹ naa ma n fọ ara rẹ mọ pẹlu awọn omi ti o ma n jade ni oju ara.,Oju abe,1,Bodily Functions/Parts,sometimes_euph,the eye beneath,vagina,https://www.bbc.com/yoruba/afrika-61328940
2055,Amọ o yẹ ki obinrin ti [PET_BOUNDARY]Oju abe[PET_BOUNDARY] ba n dun lasiko ibalopọ lọ ri dokita rẹ fun itọju.,Amọ o yẹ ki obinrin ti [PET_BOUNDARY]Oju abe[PET_BOUNDARY] ba n dun lasiko ibalopọ lọ ri dokita rẹ fun itọju.,Oju abe,1,Bodily Functions/Parts,sometimes_euph,the eye beneath,vagina,https://www.bbc.com/yoruba/afrika-61328942
2056,[PET_BOUNDARY]Oju abe[PET_BOUNDARY] Vagina ma n fọ ara rẹ mọ:,[PET_BOUNDARY]Oju abe[PET_BOUNDARY] Vagina ma n fọ ara rẹ mọ:,Oju abe,1,Bodily Functions/Parts,sometimes_euph,the eye beneath,vagina,https://www.bbc.com/yoruba/afrika-61328943
2057,Nitori naa o ṣe pataki lati ripe [PET_BOUNDARY]Oju abe[PET_BOUNDARY] naa ni ororo lasiko ibalopọ ki ohun gbogbo le lọ deede.,Nitori naa o ṣe pataki lati ripe [PET_BOUNDARY]Oju abe[PET_BOUNDARY] naa ni ororo lasiko ibalopọ ki ohun gbogbo le lọ deede.,Oju abe,1,Bodily Functions/Parts,sometimes_euph,the eye beneath,vagina,https://www.bbc.com/yoruba/afrika-61328945
2058,Jẹ ki [PET_BOUNDARY]Oju abe[PET_BOUNDARY] rẹ sinmi lẹyin ibimọ;,Jẹ ki [PET_BOUNDARY]Oju abe[PET_BOUNDARY] rẹ sinmi lẹyin ibimọ;,Oju abe,1,Bodily Functions/Parts,sometimes_euph,the eye beneath,vagina,https://www.bbc.com/yoruba/afrika-61328946
2059,"Awọn oloyinbo ti ni fifọ abẹ iyẹn ''douching'' ma n ṣe akoba [PET_BOUNDARY]Oju abe[PET_BOUNDARY] abẹ obinrin ni, ko ni nkan rere kan lati ṣe fun obinrin, aisan lo n fa.","Awọn oloyinbo ti ni fifọ abẹ iyẹn ''douching'' ma n ṣe akoba [PET_BOUNDARY]Oju abe[PET_BOUNDARY] abẹ obinrin ni, ko ni nkan rere kan lati ṣe fun obinrin, aisan lo n fa.",Oju abe,1,Bodily Functions/Parts,sometimes_euph,the eye beneath,vagina,https://www.bbc.com/yoruba/afrika-61328952
2060,Ọkan gboogi lara awọn kokoro aifojuri re e to ma n fa ki [PET_BOUNDARY]Oju abe[PET_BOUNDARY] ma a run.,Ọkan gboogi lara awọn kokoro aifojuri re e to ma n fa ki [PET_BOUNDARY]Oju abe[PET_BOUNDARY] ma a run.,Oju abe,1,Bodily Functions/Parts,sometimes_euph,the eye beneath,vagina,https://www.bbc.com/yoruba/afrika-58779542
2061,Awọn ohun to le fa ki [PET_BOUNDARY]Oju abe[PET_BOUNDARY] ma a run re e,Awọn ohun to le fa ki [PET_BOUNDARY]Oju abe[PET_BOUNDARY] ma a run re e,Oju abe,1,Bodily Functions/Parts,sometimes_euph,the eye beneath,vagina,https://www.bbc.com/yoruba/afrika-58779543
2062,"Alangba ako 1, atare odi [PET_BOUNDARY]Epo[PET_BOUNDARY] 1, epo obo, ajopo alo imi ojo mo, apo mo ose dudu, aso funfun ni ama fi se kehinkehin re, ama fiwe.","Alangba ako 1, atare odi [PET_BOUNDARY]Epo[PET_BOUNDARY] 1, epo obo, ajopo alo imi ojo mo, apo mo ose dudu, aso funfun ni ama fi se kehinkehin re, ama fiwe.",Epo,0,Bodily Functions/Parts,sometimes_euph,Oil,menstruation,https://www.facebook.com/groups/593739120735875/posts/792984464144672/
2063,obinrin to n s [PET_BOUNDARY]Epo[PET_BOUNDARY],obinrin to n s [PET_BOUNDARY]Epo[PET_BOUNDARY],Epo,1,Bodily Functions/Parts,sometimes_euph,Oil,menstruation,iyanu
2064,"Ewe esunsun pupa, [PET_BOUNDARY]Epo[PET_BOUNDARY] o oruwo, osun, kanhun, alubosa ,epo, ao fi omi ire se po.,mimu nife kokan laro-laro.","Ewe esunsun pupa, [PET_BOUNDARY]Epo[PET_BOUNDARY] o oruwo, osun, kanhun, alubosa ,epo, ao fi omi ire se po.,mimu nife kokan laro-laro.",Epo,0,Bodily Functions/Parts,sometimes_euph,Oil,menstruation,https://www.facebook.com/groups/593739120735875/posts/792984464144672/
2065,Ejooo kini okunrin le lol to [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] re o ba gbera mo,Ejooo kini okunrin le lol to [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] re o ba gbera mo,Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2066,Kini ikan ti eniyan le lo so [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] to kere ati tio sunki ti oko na yo Fi tobi ati eyan ofi ni ma tete release,Kini ikan ti eniyan le lo so [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] to kere ati tio sunki ti oko na yo Fi tobi ati eyan ofi ni ma tete release,Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2067,OOGUN [PET_BOUNDARY]nkan omokunrin[PET_BOUNDARY] TO KERE JU OJO ORI RE LO,OOGUN [PET_BOUNDARY]nkan omokunrin[PET_BOUNDARY] TO KERE JU OJO ORI RE LO,Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2068,"Eku dede asiko yi eyin eniyan mi. Bi e ba n'fe itanju awọn arun kan sí méjì bi kokoro inu eje ti awọn oyinbo npe ni staphylococcus, eje riru bi ogun ogbe inu ti oyinbo npe ni ulcer, aile se dede, ki [PET_BOUNDARY]nkan omokunrin[PET_BOUNDARY] kéré sí ọjọ ori, ito suga, ọpa eyin, ibadi riro ati bebelo. Odun Titun làwá yi, eje ki a tanju ara wa lasiko. ","Eku dede asiko yi eyin eniyan mi. Bi e ba n'fe itanju awọn arun kan sí méjì bi kokoro inu eje ti awọn oyinbo npe ni staphylococcus, eje riru bi ogun ogbe inu ti oyinbo npe ni ulcer, aile se dede, ki [PET_BOUNDARY]nkan omokunrin[PET_BOUNDARY] kéré sí ọjọ ori, ito suga, ọpa eyin, ibadi riro ati bebelo. Odun Titun làwá yi, eje ki a tanju ara wa lasiko. ",Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2069,ITOJU AISAN [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] TI O KERE,ITOJU AISAN [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] TI O KERE,Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2070,"OKUNRIN TO TETE RELEASE LORI OBINRIN, ATI [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] N TIKO LE DAADA, ATI GBOGBO EYIN SE ENKAN SUN.","OKUNRIN TO TETE RELEASE LORI OBINRIN, ATI [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] N TIKO LE DAADA, ATI GBOGBO EYIN SE ENKAN SUN.",Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2071,"OKUNRIN TO TETE RELEASE LORI OBINRIN, ATI [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] N TIKO LE DAADA, ATI GBOGBO EYIN SE ENKAN SUN","OKUNRIN TO TETE RELEASE LORI OBINRIN, ATI [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] N TIKO LE DAADA, ATI GBOGBO EYIN SE ENKAN SUN",Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2072,Ekaro gbogbo ile ejo [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] ti o gbe ra kini nkan ti o le lo si,Ekaro gbogbo ile ejo [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] ti o gbe ra kini nkan ti o le lo si,Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2073,Hmmmm Eemo re omo ewure yi ni e se mefa pelu omu ati [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] la be,Hmmmm Eemo re omo ewure yi ni e se mefa pelu omu ati [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] la be,Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2074,Anilo iranlowo yin sa/ma ejowo to okunrin ba nba iyawo re se asepo ti [PET_BOUNDARY]nkan Omo kurin[PET_BOUNDARY] re ba nwale pada laiti da ki lo nfa kini won lelo ni opo igba lo ma nsele beni ara obirin naa ki gbera (move) lati ojo to tipe beni oma ngbiya ju  PE ko move ekan kan ni oma nhun move kilo fa  won ti,Anilo iranlowo yin sa/ma ejowo to okunrin ba nba iyawo re se asepo ti [PET_BOUNDARY]nkan Omo kurin[PET_BOUNDARY] re ba nwale pada laiti da ki lo nfa kini won lelo ni opo igba lo ma nsele beni ara obirin naa ki gbera (move) lati ojo to tipe beni oma ngbiya ju  PE ko move ekan kan ni oma nhun move kilo fa  won ti,Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2075,"AGUNMUN  ONISE META TO NSISE FUN [PET_BOUNDARY]nkan omokunrin[PET_BOUNDARY] TO SUNKI TI KO TUN LE ,PELU IKUN TO TOBI DAADAA TO DAJU","AGUNMUN  ONISE META TO NSISE FUN [PET_BOUNDARY]nkan omokunrin[PET_BOUNDARY] TO SUNKI TI KO TUN LE ,PELU IKUN TO TOBI DAADAA TO DAJU",Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2076,"Ejowo kinni eyan lelo fun Ara riro gbogbo igba ati kin [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] ma kere,ejowo o","Ejowo kinni eyan lelo fun Ara riro gbogbo igba ati kin [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] ma kere,ejowo o",Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2077,"eniti obinrin paromo tiwonsiti teloda,bawoni won se mada [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] re pada.","eniti obinrin paromo tiwonsiti teloda,bawoni won se mada [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] re pada.",Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,facebook.com
2078,"Eyi lo wọpọ ju, to si jẹ pe ìdá ààdọ́run ninu awọn obinrin ni yoo ni iriri yii lasiko ti wọn ba fi ọwọ tabi [PET_BOUNDARY]nkan ọkunrin[PET_BOUNDARY] kan idọ̀ oju ara ara wọn","Eyi lo wọpọ ju, to si jẹ pe ìdá ààdọ́run ninu awọn obinrin ni yoo ni iriri yii lasiko ti wọn ba fi ọwọ tabi [PET_BOUNDARY]nkan ọkunrin[PET_BOUNDARY] kan idọ̀ oju ara ara wọn",Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,https://www.bbc.com/yoruba/awon-iroyin-miran-45042521
2079,eyi si le fun awọn obinrin ni itura ti wọn ba fi ọwọ́ tabi [PET_BOUNDARY]nkan ọkunrin[PET_BOUNDARY] rìn wọ́n níbẹ̀.,eyi si le fun awọn obinrin ni itura ti wọn ba fi ọwọ́ tabi [PET_BOUNDARY]nkan ọkunrin[PET_BOUNDARY] rìn wọ́n níbẹ̀.,Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,https://www.bbc.com/yoruba/awon-iroyin-miran-45042521
2080,"Eyi jẹ ọkan lara àwọn ọ̀nà pataki ti obinrin fi maa n gba itura lasiko ibalopọ, paapa ti [PET_BOUNDARY]nkan ọmọkunrin[PET_BOUNDARY] ba wọ inu oju ara daada.","Eyi jẹ ọkan lara àwọn ọ̀nà pataki ti obinrin fi maa n gba itura lasiko ibalopọ, paapa ti [PET_BOUNDARY]nkan ọmọkunrin[PET_BOUNDARY] ba wọ inu oju ara daada.",Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,https://www.bbc.com/yoruba/awon-iroyin-miran-45042521
2081,Wo ewu tó wà nínú kí [PET_BOUNDARY]nǹkan ọmọkùnrin[PET_BOUNDARY] rẹ nàró ju ọgbọ̀n ìṣẹ́jú lọ,Wo ewu tó wà nínú kí [PET_BOUNDARY]nǹkan ọmọkùnrin[PET_BOUNDARY] rẹ nàró ju ọgbọ̀n ìṣẹ́jú lọ,Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,https://www.bbc.com/yoruba/articles/cw0d67590l3o
2082,"Ọjọgbọn imọ nipa iṣẹ abẹ kan ni fasilti ilu Ilọrin, Ademọla Popoọla ti ṣekilọ pe o lewu ki [PET_BOUNDARY]nnkan ọmọkunrin[PET_BOUNDARY] o ṣi duro lẹyin ọgbọn iṣẹju lẹyin ibalopọ.","Ọjọgbọn imọ nipa iṣẹ abẹ kan ni fasilti ilu Ilọrin, Ademọla Popoọla ti ṣekilọ pe o lewu ki [PET_BOUNDARY]nnkan ọmọkunrin[PET_BOUNDARY] o ṣi duro lẹyin ọgbọn iṣẹju lẹyin ibalopọ.",Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,https://www.bbc.com/yoruba/articles/cw0d67590l3o
2083,"Gẹgẹ bi o ṣe sọ, “Bi [PET_BOUNDARY]nnkan ọmọkunrin[PET_BOUNDARY] eeyan ba ti n le ju ọgbọn iṣẹju lọ, ki ẹni bẹẹ tete yara kọri si ile iwosan ni.”","Gẹgẹ bi o ṣe sọ, “Bi [PET_BOUNDARY]nnkan ọmọkunrin[PET_BOUNDARY] eeyan ba ti n le ju ọgbọn iṣẹju lọ, ki ẹni bẹẹ tete yara kọri si ile iwosan ni.”",Nkan omo okunrin,1,Bodily Functions/Parts,always_euph,the thing of a man,penis,https://www.bbc.com/yoruba/articles/cw0d67590l3o
